# k  Ps  Pt
5.350091016329368808e-03 2.453565495223479932e-09 8.345703699161628606e-12
5.425576872381456667e-03 2.452385210891122098e-09 8.345653177501813722e-12
5.502127778438592118e-03 2.451205247749978563e-09 8.345602765680294463e-12
5.579758761574351092e-03 2.450015054625596320e-09 8.345517469883741219e-12
5.658485060883290153e-03 2.448835360900748819e-09 8.345465954623920708e-12
5.738322130472399939e-03 2.447671531632308257e-09 8.345466058330303833e-12
5.819285642494768755e-03 2.446490034678765388e-09 8.345405674059172938e-12
5.901391490226075634e-03 2.445306511758477281e-09 8.345338508435992999e-12
5.984655791184433256e-03 2.444127928503100874e-09 8.345286851245889579e-12
6.069094890294306731e-03 2.442949652684349585e-09 8.345235252159432311e-12
6.154725363095035588e-03 2.441771682346943395e-09 8.345183706436026487e-12
6.241564018994671947e-03 2.440593994329258119e-09 8.345132136793095434e-12
6.329627904569651818e-03 2.439416588334048886e-09 8.345080542196154479e-12
6.418934306911096635e-03 2.438239464957020154e-09 8.345028924665081740e-12
6.509500757018289729e-03 2.437062622166686649e-09 8.344977277028822307e-12
6.601345033240036374e-03 2.435886061649984382e-09 8.344925605185728092e-12
6.694485164764610828e-03 2.434709782859116714e-09 8.344873907294811708e-12
6.788939435158874991e-03 2.433533793591605088e-09 8.344822210117774811e-12
6.884726385957402189e-03 2.432357958906703468e-09 8.344770082115551656e-12
6.981864820302197648e-03 2.431182324867661226e-09 8.344717655402334217e-12
7.080373806633817081e-03 2.430007129388633087e-09 8.344665709915160928e-12
7.180272682434487956e-03 2.428832218927376021e-09 8.344613746161207922e-12
7.281581058024123344e-03 2.427657592462521737e-09 8.344561761426628088e-12
7.384318820409850256e-03 2.426483248142846640e-09 8.344509751799605145e-12
7.488506137189858240e-03 2.425309185943484855e-09 8.344457717212105103e-12
7.594163460512361880e-03 2.424135405882831224e-09 8.344405657680098042e-12
7.701311531090346794e-03 2.422961907959630914e-09 8.344353573183736473e-12
7.809971382273040233e-03 2.421788692163695128e-09 8.344301463678785620e-12
7.920164344174782795e-03 2.420615758509396129e-09 8.344249329184679382e-12
8.031912047862155637e-03 2.419443106987969938e-09 8.344197169656313797e-12
8.145236429600239206e-03 2.418270737601375318e-09 8.344144985078400562e-12
8.260159735158676547e-03 2.417098650349752892e-09 8.344092775437556156e-12
8.376704524178598538e-03 2.415926845237069403e-09 8.344040540725773728e-12
8.494893674601098829e-03 2.414755322270452253e-09 8.343988280935658735e-12
8.614750387158249048e-03 2.413584081430566095e-09 8.343935996002426133e-12
8.736298189927388033e-03 2.412413122745573534e-09 8.343883685974071786e-12
8.859560942949762374e-03 2.411242446193837593e-09 8.343831350785356669e-12
8.984562842914276329e-03 2.410072051775236264e-09 8.343778990409174461e-12
9.111328427907346844e-03 2.408901939504760539e-09 8.343726604865482510e-12
9.239882582229798705e-03 2.407732109385336985e-09 8.343674194140952222e-12
9.370250541281637674e-03 2.406562561397179440e-09 8.343621758174675962e-12
9.502457896515853486e-03 2.405393295562412506e-09 8.343569296988187891e-12
9.636530600462028112e-03 2.404224311864407782e-09 8.343516810537151452e-12
9.772494971820920237e-03 2.403055611274339003e-09 8.343464302023770203e-12
9.910377700630792694e-03 2.401887197154774353e-09 8.343411782695264170e-12
1.005020585350677002e-02 2.400719065121898122e-09 8.343359237870511955e-12
1.019200687895403801e-02 2.399551215246419364e-09 8.343306667777671621e-12
